id	qid1	qid2	question1	question2	is_duplicate
18756	12394	2495	cómo usar paypal	¿ usas paypal ?	1
18757	1473	5029	cómo devolver el artículo	¿ cuánto tiempo debo devolver un paquete ?	0
18758	11435	11141	en mi estado de reembolso no aparece s ' disputa	mi pedido muestra procesamiento de fondos	0
18759	6407	13502	no es un botón de chat ahora	presioné el botón pagar ahora NUMs veces . ¿ que puedo hacer ?	0
18760	10332	9793	eres tu computadora ?	¿ eres una computadora o recibes mi pregunta ?	1
18761	9457	4465	cómo a el azar método de envío ?	¿ cómo se usa paypal como método de reembolso ?	0
18762	10819	2293	solo quiero mi puta contraseña	olvidé la contraseña de mi cuenta	1
18763	4439	5407	envié mis documentos	ya envié los documentos pero ningún proceso	1
18764	3545	7740	aun no ha sido enviado	la entrega aún no ha llegado	1
18765	11769	4369	no puedo pagar con transferencia bancaria	¿ cómo pago con transferencia bancaria ?	1
18766	7979	11261	lo intenté y lo compruebo en mi cuenta y no me duele en el correo que obtengo la cuenta deshabilitada	¿ por qué mi cuenta fue deshabilitada ?	1
18767	85	9228	¿ cómo obtengo el número de pedido ?	¿ cómo agrego un número de orden de compra a mi pedido ?	0
18768	9229	7650	¿ puedo comprar sin un teléfono móvil ?	¿ cómo puedo abrir una disputa sin un archivo adjunto ?	0
18769	459	5782	¿ necesitas números de pedido ?	¿ cómo se borra una orden anterior ?	0
18770	12451	818	no tengo un número de seguimiento . estoy tratando de hacer un pedido	estoy tratando de hacer un pedido y por alguna razón no me deja	1
18771	7795	11289	sí , está en camino , pero lleva NUMs semanas	sí , necesito tu ayuda	0
18772	9539	10043	hola eva ! necesito eliminar mi tarjeta de crédito anterior y registrar mi nueva tarjeta de crédito	necesito cambiar los detalles de mi tarjeta de crédito .	0
18773	10062	957	mis pedidos se duplicaron , ¿ cómo empiezo de nuevo ?	¿ cómo comienzo el pago ?	0
18774	1667	3662	perdón , creo que lo expliqué mal . recibí la chaqueta y normalmente es de ese tamaño , pero cuando la puse era pequeña y necesito que me cambien dos tallas grandes .	¿ qué tamaño necesito obtener ?	0
18775	13342	6500	no estoy satisfecho con el resultado de la disputa . ¿ que puedo hacer ?	no estoy autorizado para ver la cuenta , ¿ qué puedo hacer ?	0
18776	7387	6951	mis monedas de la aplicación no se agregan . ¿ que puedo hacer ?	¿ qué puedo hacer con las monedas ?	1
18777	9425	1580	¿ dónde encuentro el carrito de compras ?	¿ cómo borro el artículo de mi carrito de compras ?	0
18778	6409	3752	tengo una apelación en proceso	tengo una disputa con el vendedor	0
18779	5825	73	hola , el NUMs de abril compré NUMs productos diferentes . uno que ya recibí y el otro dice que la entrega fue infructuosa . ¿ puedes decir me qué significa ?	¿ cómo puedo encontrar lo que compré recientemente ?	0
18780	7039	3687	necesito chat en línea	no puedo encontrar mi número de pedido en línea	0
18781	10599	5558	usted no me puede ayudar	¿ me ayudarás o qué ?	0
18782	13591	6680	no , eso no es lo que estoy preguntando	estoy teniendo problemas con esta orden	0
18783	10227	2280	resultó que recibí el pedido pero estaba en malas condiciones . está deteriorado . perdón por mi escritura , pero no sé inglés y estoy usando un traductor .	recibí un artículo con muy mal estado	1
18784	431	7168	presenté una disputa hace unos días y el vendedor concluyó la disputa con un reembolso porque no había recibido el artículo dentro de los NUMs días .	cancelé esta orden hace algunas semanas , pero aún no he recibido ningún reembolso .	0
18785	4921	10229	¿ cómo elimino mi dirección de correo electrónico ?	¿ cómo verificar mi dirección de correo electrónico ?	0
18786	4470	9300	cómo abrir una disputa ?	cómo cancelar una disputa abierta ?	0
18787	13465	10111	entonces me pongo en contacto con el vendedor y quiero que me devuelvan mi dinero	quiero dinero de vuelta	1
18788	9488	6440	no recibí los productos	no recibí el libro de instrucciones	0
18789	584	11559	¿ cómo borro las órdenes ?	¿ cómo borro el cupón ?	0
18790	13345	7534	¡ no puedo ingresar a mi cuenta !	¿ cómo puedo desconectar mi cuenta ?	0
18791	10833	534	¿ puedes hablar le a un ser humano ?	¿ puedo hablar con ti ?	1
18792	7577	6605	cómo cambiar el precio	¿ cómo obtengo el precio en la moneda india ?	0
18793	8433	3243	quiero que el vendedor ajuste el precio sin envío , pero necesito el pedido en espera para que se lo reparen .	tengo un problema con el vendedor y quiero poner me en contacto con ellos .	0
18794	3805	324	soy una víctima de una estafa	estoy en	0
18795	2944	7733	un paquete para la orden	¿ puedo pedir solo un artículo para mi uso personal ?	0
18796	4024	11929	quiero borrar uno de mi cuenta , el nombre es " je "	quiero cambiar mi nombre	0
18797	5982	1988	quiero enviar todo mi pedido	quiero limpiar todo mi pedido	0
18798	1506	10799	cómo llegar a el equipo de servicio de pago ?	correo electrónico de el equipo de servicio a el cliente	1
18799	11560	12666	no puedo cambiar mi nombre de envío	¿ puedo cambiar mi compañía de envío ?	0
18800	12316	1897	reemplazar la información de la tarjeta	¿ dónde está la información de el producto ?	0
18801	8837	3628	para pedir le mi orden a alguien	¿ puedes preguntar le a alguien sobre el reemplazo ?	0
18802	9392	2542	tengo problemas para cancelar mi cuenta .	estoy teniendo problemas con un vendedor . ¿ que puedo hacer ?	0
18803	9901	5362	no he abierto disputas , ya que los vendedores me dijeron que no	el vendedor me dijo que podía reabrir la disputa	0
18804	6778	11628	me gustaría un número de seguimiento , ¿ cómo puedo obtener uno ?	me gustaría cambiar mi opinión sobre un vendedor . ¿ cómo puedo hacer eso ?	0
18805	10055	6680	estoy tratando de descubrir por qué se canceló el pedido	estoy teniendo problemas con esta orden	0
18806	7052	7350	no puedo hacer un pedido	¿ puedo hacer pagos con paypal ?	0
18807	11970	12016	todavía no he recibido mi pedido y dura demasiado	aún no recibió orden	1
18808	4348	7092	reviso mi banco y mi dinero aún no es un reembolso	no obtuve el reembolso de mi dinero . han pasado dos meses . ¿ cuándo devolverá dinero ?	1
18809	220	10271	hola , tengo algunos problemas con una orden cancelada	tengo algunos problemas con mi cuenta	0
18810	8680	1402	no puede contactar a el vendedor	el vendedor se fue , no puedo encontrar lo	0
18811	6369	13145	cómo pagar la moneda local	¿ puedo tener moneda local ?	1
18812	6746	4230	¡ el vendedor es un tramposo !	no hay calificación para el vendedor	0
18813	573	6077	¿ dónde puedes hacer clic ?	me pregunto si hay un límite en el que no pagarás impuestos .	0
18814	11494	3961	cómo agregar comentarios adiciona les en dispositivos móviles	¿ cómo agregar un contacto en trademanager ?	0
18815	12071	10702	cómo restablecer las contraseñas de la cuenta	¿ cómo puedo restablecer mi pregunta de seguridad ?	0
18816	1806	6322	no tengo mis dos órdenes . el seguimiento dice que la entrega falló . quiero un reembolso .	quiero pagar con dos cartas	0
18817	1302	8384	¿ puedo saber mi estado de pago ?	quiero saber el estado de mi disputa	0
18818	3195	2701	recibí un artículo hoy que me han emitido un reembolso . ¿ cómo puedo pagar ahora ?	si hago un pedido hoy , ¿ puedo tener lo mañana ?	0
18819	7430	13731	cómo cancelar una disputa escalada	la disputa se intensificó pero recibí los bienes . cómo cerrar lo	1
18820	10900	4944	¿ asi que ? yo puedo t	no tengo tarjeta de visa , ¿ cómo puedo comprar ?	0
18821	10974	1943	tengo una pregunta	tengo un día maravilloso .	0
18822	8382	4476	estás diciendo las mismas cosas . la protección de el comprador ha terminado . no recibí mi pedido	no te pregunté eso	0
18823	1506	7866	cómo llegar a el equipo de servicio de pago ?	¿ cuántos días llevará llegar a el destino ?	0
18824	3285	6040	el vendedor quiere hacer un reembolso completo pero no puede hacer lo porque el tiempo ha pasado	¿ qué puedo hacer si el vendedor rechaza mi solicitud de reembolso ?	0
18825	12742	10337	quiero enviar un pedido , el sistema de cerveza está ocupado . ¿ que debería hacer ?	¿ qué debo hacer si no obtengo el enlace de verificación ?	0
18826	12297	2623	quiero hablar con un hombre	necesito ayuda hombre .	1
18827	1122	3225	por qué mi pedido no avanza	por qué mi pedido está congelado	0
18828	8524	8723	hola , me gustaría saber que tengo NUMs cupones pero no sé cuánto valen en francos gracias	¿ qué es el código de seguridad NUMs - d ?	0
18829	2661	6269	cómo verificar tu cuenta	¿ cómo se verifica la legitimidad de sus empresas ?	0
18830	5926	10536	quiero enviar el pedido todo a la vez	no puedo pedir muchos artículos a la vez	0
18831	4067	2366	hola , tengo una pregunta . ¿ cómo puedo enviar mi artículo a china ?	¿ cómo puedo enviar a china ?	1
18832	9962	3389	agregar nueva dirección	¿ cómo puedo agregar mi dirección de envío ?	1
18833	3572	13629	¿ por qué no estás respondiendo correta ? ve a el infierno	¿ por que estas aqui ?	0
18834	7644	7667	pocas minas doy orden , pero dé dinero de mano a mano	¿ cómo doy retroalimentación ?	0
18835	13557	6229	terminé la disputa	¿ por qué mi pedido está cerrado por disputa finalizada ?	1
18836	5630	7650	cómo abrir una disputa '	¿ cómo puedo abrir una disputa sin un archivo adjunto ?	0
18837	13273	4125	lo sentimos , su transacción no pasó la verificación debido a razones de seguridad . la transacción ha sido cerrada .	su pedido ha sido cancelado por razones de seguridad .	1
18838	8600	5339	por ejemplo , esta tienda , cómo encontrar el envío de el artículo de ee . uu .	cómo eliminar una tienda de la tienda favorita ?	0
18839	9811	8277	buenas noches , gracias	gracias por tu ayuda .	1
18840	7057	11482	necesito ayuda	necesito alguna información	0
18841	12055	9459	recibí un producto pero no aparece el botón " confirmar recibir " .	recibí un producto defectuoso	0
18842	11319	1564	nie conocer te también	yo también soy inteligente	0
18843	5390	9714	ni siquiera he podido colocar la maldita orden	cómo hago un pedido ?	0
18844	1015	725	estoy muy molesto	me siento molesto .	1
18845	11487	8048	la protección de el comprador ha terminado	comisión de protección de el comprador	0
18846	12084	11960	tu no me entiendes	¿ por qué no tienes número de atención a el cliente ?	0
18847	2888	5073	por favor , da me el número de teléfono de el servicio a el cliente tengo problemas para pagar por NUMs días sé	¿ cómo tener un número de teléfono , por favor ?	1
18848	8758	3469	¿ cómo uso select coupon ?	¿ cómo selecciono la moneda ?	0
18849	93	9205	luffy puedo tener la dirección o dirección hinchada me dio ayer	¿ cómo puedo acceder y leer los comentarios que el vendedor me dio ?	0
18850	11485	1220	devolver la dirección de envío de el vendedor	no tengo dirección de vuelta	1
18851	8467	7233	nooooo por favor consigue un supervisor que entienda esto por favor	por favor díga me cómo puedo obtener cupones .	0
18852	9962	2870	agregar nueva dirección	me gustaría que mi producto se entregue en una nueva dirección	0
18853	3465	10672	agregar información de la tarjeta de crédito	dónde cargar el extracto de la tarjeta de crédito	0
18854	12981	9136	¿ qué quieres decir con que no puedes ayudar	no puedes ayudar me	1
18855	8680	609	no puede contactar a el vendedor	no puedo enviar ningún mensaje a ningún vendedor .	0
18856	10797	13102	no puedo hacer mi pago a través de mastercard , sigue mostrándo me ' error de el sistema ' . ¿ que debería hacer ?	no puedo usar mi tarjeta visa . ¿ que debería hacer ?	1
18857	7771	12992	mi disputa demora demasiado , ¿ por qué ?	¿ por qué mi envío demora tanto ?	0
18858	9420	2630	¿ por qué mi conflicto es inválido ?	¿ por qué mi número de cuenta no es válido ?	0
18859	8869	10787	necesito verificar mi orden	¿ cómo verifico dónde está mi pedido ?	0
18860	5836	13674	quiero pagar ,	quiero pagar en otra moneda .	0
18861	11843	7899	no puedo agregar una tarjeta de crédito a la cuenta	¿ por qué no puedo hacer el pago con tarjeta de crédito ?	0
18862	1174	5546	se acabó el tiempo . ¡ el vendedor no devuelve y no reembolsa el dinero !	el vendedor no responde a mi solicitud de reembolso	0
18863	1167	13235	hola . cómo puedo pedir le a el vendedor la factura de mi compañía	¿ cómo puedo solicitar un modelo de mi producto ?	0
18864	4390	4078	¡ ha sido casi medio año !	mi orden ha sido congelada ?	0
18865	3929	9802	enlace abrir una disputa	no hay opción para abrir una disputa en este orden .	0
18866	11854	8056	¿ por qué mi pedido fue cancelado ?	mi orden fue cancelada ¿ cuál es el problema ?	1
18867	1240	4045	cómo eliminar elementos en la lista de deseos	¿ cómo elimino elementos en mi lista de deseos ?	1
18868	6875	7650	¿ cómo puedo abrir una disputa ?	¿ cómo puedo abrir una disputa sin un archivo adjunto ?	0
18869	13128	10549	cómo obtener un reembolso boleto	quiero un reembolso por boleto	1
18870	12548	8738	espero que entiendas lo que dije	no entendí la forma en que se reembolsará el dinero	0
18871	10243	9262	por favor puede dar su número de mave para llamar	¿ cuál es el número de contacto que puedo llamar ?	1
18872	10117	11829	mi chat en NUMs . NUMs . NUMs ( ist ) no ha producido los resultados según lo han prometido sus agentes .	¿ puedo chatear con mi vendedor ?	0
18873	12375	11953	hola , ayúda me lo antes posible	por favor , ayúda me a rastrear mi pedido .	0
18874	5325	3752	contactar a el vendedor	tengo una disputa con el vendedor	0
18875	4238	1708	sin cuenta de paypal ? en la tarjeta de visa en	¿ cómo puedo eliminar mi tarjeta de mi cuenta ?	0
18876	10899	9256	¿ cómo presentar una apelación de pago ?	¿ cómo puedo subir el archivo ?	0
18877	7663	2547	el estado de mi pedido es cerrado wahy ?	¿ por qué mi pedido fue cerrado ?	1
18878	8934	4974	no , no puedo difícilmente con la atención de el cliente	¿ puedo tener la línea directa de atención a el cliente	1
18879	1691	6269	verificar el correo electrónico	¿ cómo se verifica la legitimidad de sus empresas ?	0
18880	45	3326	encantado de saber de ti .	no sabes nada	0
18881	12799	10002	no estoy satisfecho con la disputa	no puedo adjuntar una foto para una disputa	0
18882	4760	2739	el pago se escribe por motivos de seguridad , este proceso no puede continuar .	¿ puedes escribir en italiano ?	0
18883	1639	12721	hola , ¿ cómo puedo agregar fotos en mis comentarios ?	¿ cómo puedo agregar mi número de casa en mi registro ?	0
18884	9871	1524	cómo agregar un artículo a tu lista de deseos	añadir a la lista de deseos	1
18885	8740	4728	cómo contactar a el vendedor	número de contacto de el vendedor	0
18886	12586	1995	ninguno de los anteriores , los vendedores enviaron mi pedido a la dirección incorrecta . a dos direcciones completamente diferentes .	¿ cómo compro de diferentes vendedores y se envía a el mismo tiempo ?	0
18887	2466	5411	¿ por qué no tienes un número donde podemos llamar te ?	¿ tienes un número de teléfono ?	1
18888	568	3856	cambiar mi número de tarjeta de crédito	¿ cuál es mi número de seguimiento ?	0
18889	9884	1866	cambiar la información de la tarjeta	¿ cómo puedo cambiar mi pago a otra tarjeta ?	1
18890	3505	11671	¿ cómo cambio la dirección de envío ?	me gustaría cambiar la dirección de envío y el nombre de el contacto . ¿ como lo puedo hacer ?	1
18891	1342	5917	cómo encontrar un producto ?	no puedo ver el producto que los medi os encuentran	0
18892	4439	315	envié mis documentos	no puedo responder a un correo electrónico enviado por mi vendedor .	0
18893	9116	3156	cómo editar en disputa	¿ cómo edito mi número de teléfono ?	0
18894	10294	5750	quiero cambiar mi contraseña	quiero restablecer mi contraseña no tengo el correo electrónico	0
18895	12084	1880	tu no me entiendes	usted no entiende	1
18896	9751	9648	quiero saber por qué no puedo enviar un mensaje a los vendedores	no puedo ver el mensaje que envié	0
18897	10141	869	he enviado un correo electrónico a mis documentos NUMs veces por separado y , sin embargo , mi cuenta no está verificada .	¿ por qué me cobraron NUMs veces ?	0
18898	4308	3470	hola , estoy esperando a que se verifique mi apelación . cuánto tiempo tardará . el vendedor ya me está preguntando qué pasó .	por favor di me que paso con mis articulos	0
18899	3544	10582	hola , vivo en canadá y actualmente estoy rastreando mi paquete y el estado dice que ha llegado a el país de destino pero dice que está en estambul . ¿ mi paquete fue enviado a el país equivocado ?	la orden fue enviada a el país de destino equivocado	1
18900	219	10808	¿ cuál es mi lista de deseos para	no guardará las cosas en mi lista de deseos	0
18901	6030	8154	cómo encontrar la tienda de el vendedor	¿ cómo utilizo store numbers para encontrar vendedores ?	0
18902	10734	12329	¿ cómo uso un cupón o descuento ?	¿ cómo uso mi cupón de $ NUMs ?	1
18903	8937	9662	¿ cómo puedo obtener la dirección de vendedores ?	¿ cómo puedo obtener una muestra ?	0
18904	4101	6051	qué fue eso	qué decir	0
18905	8420	8683	no entiendo	tengo que comprar un producto , no entiendo el tamaño	0
18906	287	2212	no puedo subir videos o fotos a la disputa	no puedo subir archivos adjuntos .	1
18907	7732	2402	¿ cómo no modificar el número de teléfono móvil ?	¿ cómo modifico la disputa ?	0
18908	9403	13559	no puedo ver el historial de disputas	¿ por qué no puedo hacer un pedido ?	0
18909	7360	1243	me sugirieron que esperara un tiempo para la conformación	¿ por qué mi pago se verifica nuevamente mientras está confirmado ?	1
18910	8497	2364	abrí una disputa y el vendedor me está acechando	¿ podría decir me el proceso de mi disputa ?	0
18911	2791	1804	donde esta mi producto	¿ dónde están mis mensajes ?	0
18912	9811	5769	buenas noches , gracias	gracias por tu tiempo	1
18913	3530	9136	lo siento pero no me ayudas	no puedes ayudar me	1
18914	6381	1219	pago neto puedo hacer	¿ puedo hacer el pago en la moneda local ?	0
18915	10603	9945	quiero pedir mi orden	quiero pedir un reembolso	0
18916	7381	10018	hola , quiero saber el estado de el reembolso	¿ cómo sé cuál es el estado de el pedido ?	0
18917	8457	539	¿ cómo uso mi dirección de correo electrónico en una cuenta nueva ?	¿ cómo edito mi dirección de correo electrónico ?	0
18918	5576	5264	¿ cómo obtengo cupones y descuentos ?	¿ cómo uso mis cupones ?	0
18919	2678	5757	¿ cómo cargo una foto ?	no puedo subir una foto	0
18920	3812	4815	el vendedor no ha enviado mi pedido	mi orden ha sido congelada debido a actividad sospechosa de el vendedor	0
18921	13348	4734	cómo responder en la disputa escalada	¿ cómo edito la disputa escalada ?	0
18922	1847	7964	¿ puedo obtener un recibo de pago para las órdenes de todos los vendedores ?	¿ cómo puedo pagar todas las órdenes y no por separado ?	0
18923	2310	10728	entonces , ¿ fue un error que el vendedor quiere que confirme el pedido ?	confirmo el pedido antes de obtener lo . ¿ que puedo hacer ?	0
18924	4572	2293	restablecer contraseña de cuenta	olvidé la contraseña de mi cuenta	1
18925	2772	5195	¿ puedes responder mi pregunta ?	¿ sería posible que respondas mi pregunta ?	0
18926	5232	709	refund in mercado pago ?	¿ qué es el reembolso rápido ?	0
18927	9398	5708	cómo obtener el número de orden	¿ cómo encontrar el número de orden ?	1
18928	11924	4984	hola . he enviado documentación para probar el método de pago pero no me permite comprar . por favor abra la cuenta	¿ cómo puedo probar que he pagado por transferencia bancaria ?	0
18929	4357	1293	solo quiero saber los tamaños de cambio	solo quiero hacer el pedido de un artículo a el instante	0
18930	10642	669	eliminar detalles de la tarjeta	quiero eliminar los detalles de mi tarjeta	1
18931	8222	8130	lo sé , no es la primera vez . ¿ puedes echar un vistazo a mi orden y decir me por qué el estado está terminado , pero no tengo los artículos ?	mi orden ha sido cancelada ¿ puedes decir me porque ?	0
18932	9623	2282	estoy tan enojado	estoy confundido sobre con quién estoy hablando	0
18933	8643	13463	hice una compra , la envío a la dirección incorrecta y parece que volverá , ¿ cómo obtengo mi producto ?	¿ cómo puedo obtener mi historial de compras ?	0
18934	4625	5924	mi proveedor está cambiando el número de seguimiento , pero no puedo rastrear lo . el paquete prometido para enviar es de NUMs días y se envió información incorrecta de que se envió . en realidad , no lo enviaron .	no puedo rastrear mi pedido utilizando el número de seguimiento proporcionado . ¿ que puedo hacer ?	1
18935	8387	10186	¿ por qué sigues publicándo me ? " ¡ ¡ ¡ caliente ! encendedor de cigarrillos sin llama recargable usb electrónico no hay gadgets de gas de color blanco " etc. que todos dicen " no se puede entregar a finlandia " ¿ por qué no se puede enviar a finlandia ?	¿ por qué sigue pidiéndo me que inicie sesión cuando pago ?	0
18936	7302	5329	ver la pregunta anterior	tengo una pregunta sobre el reembolso .	0
18937	9255	13657	este enlace está vacío	¿ por qué no hay un enlace de verificación en el correo electrónico ?	0
18938	2920	1934	cómo configurar la dirección de envío	¿ cómo establecer mi contraseña ?	0
18939	7190	695	no puedo obtener ayuda de ti	espero que puedas ayudar me	0
18940	7600	757	es tu sitio seguro	por qué su sitio no acepta mi dirección	0
18941	10916	11075	¿ ha sido enviado ?	me pregunto si los productos que ordené han sido enviados	1
18942	8427	6992	¿ qué debo hacer cuando el vendedor siga estando	¿ qué debo hacer cuando me timó el vendedor ?	1
18943	6891	10495	parece que una vieja apelación ha resurgido en mi cuenta . toda la documentación ha sido enviada y la apelación fue satisfecha semanas atrás . ¿ puedes ayudar me a resolver este problema ?	por favor ayuda a resolver mis problemas de orden	0
18944	2801	6068	¿ por qué dice que ya tenía mi paquete ordenado en mi oficina de corre os , pero dice que no se puede entregar , qué se supone que significa eso ? ¿ recibiré mi paquete ?	¿ por qué la empresa de envío devuelve mi paquete ?	0
18945	1939	5642	cómo encontrar la calificación de el vendedor	¿ cómo puedo encontrar mi calificación ?	0
18946	13078	9664	cómo bloquear a un vendedor	¿ cómo puedo encontrar un vendedor ?	0
18947	1532	1767	mi cuenta está rota	el producto está roto	0
18948	2188	3231	creo que mi número de seguimiento es falso	no sé mi número de seguimiento	0
18949	344	11132	cómo responder mi caso de disputa	caso de disputa no	0
18950	8817	5270	necesita servicios artificiales	necesito un hombre	1
18951	12033	4588	quiero hablar con una persona	¿ puedo hablar con una persona real ?	1
18952	6829	6684	cómo confirmar el pedido	he recibido mi pedido , ¿ cómo confirmar lo ?	1
18953	6602	6339	por favor , preste atención a lo que está sucediendo , por favor .	por favor díga me cuál es mi estado de disputa .	0
18954	6786	5482	cómo agregar evidencia a disputa ?	cómo agregar a mi favorito	0
18955	7272	318	entonces , ¿ quién dará una respuesta ?	por favor proporcione el estado	0
18956	2888	11341	por favor , da me el número de teléfono de el servicio a el cliente tengo problemas para pagar por NUMs días sé	necesito el número de teléfono de servicio a el cliente	1
18957	9071	7880	no puedo ver la opción de disputa	no puedo chatear con vendedores	0
18958	10789	4278	hola , necesito ayuda . intento agregar una nueva tarjeta de crédito para el pago , pero después de insertar los datos de la tarjeta de crédito y confirmar , recibo este mensaje " oops , no hemos podido guardar su tarjeta debido a un motivo de el sistema . inténte lo de nuevo más tarde " .	estoy tratando de pagar con una tarjeta de crédito visa pero sigue diciendo que el pago falló	0
18959	12732	9460	espere . quiero obtener un producto gratis para publicitar en youtube	¿ cómo puedo obtener envío gratis para xxx ?	0
18960	5763	8153	cancelé el pedido pero aún no he reembolsado mi dinero	la orden es cancelada , pero el dinero no es reembolsado	1
18961	245	12234	la promoción comenzó , pero ¿ por qué el precio de el producto no cambió ?	¿ por qué la promoción comienza NUMs días ?	1
18962	12211	4453	¿ estás bien ?	¿ estas disponible ?	0
18963	1408	698	¡ obtén más información sobre las nuevas funciones !	quiero saber más sobre el método de pago .	0
18964	4566	132	sí , hice múltiples pedidos	¿ cómo combino múltiples pedidos en un despacho ?	0
18965	5327	12619	cómo cambiar la dirección de envío	¿ cómo cambio la dirección de entrega ?	0
18966	2063	3389	¿ cómo puedo agregar mi producto a la venta ?	¿ cómo puedo agregar mi dirección de envío ?	0
18967	12899	3429	quiero una persona real y amp no es un robot .	quiero hablar con una persona real	1
18968	3659	2977	no lo hice , pero nada	no he recibido nada	0
18969	6105	75	agregar videos en disputa	¿ cómo agregar imágenes a la disputa ?	0
18970	7790	6538	y hasta ahora no he tenido respuestas	¿ tienes alguna dirección de correo electrónico ?	0
18971	13698	11127	tarifa de envío	¿ qué es una tarifa de tecnología internacional ?	0
18972	412	6625	y la razón se debe a la razón de seguridad por la que suspendieron mi cuenta	¿ por qué está cerrado por razones de seguridad ?	0
18973	7993	4618	quería comprar algo y en las opciones de pago solo está disponible la tarjeta de crédito	si compro algo , ¿ tengo que pagar impuestos ?	0
18974	12647	1144	si el producto de mi pedido se coloca en europa , y quiero llegar a finlandia . ¿ debo pagar impuestos ?	pagué mi pedido pero no vine	0
18975	9671	9671	quiero hacer un pedido pero no puedo	quiero hacer un pedido pero no puedo	1
18976	1174	3815	se acabó el tiempo . ¡ el vendedor no devuelve y no reembolsa el dinero !	el vendedor no quiere aprobar el reembolso	1
18977	3211	4468	el reembolso está atascado en el procesamiento	¿ qué es el procesamiento de pagos ?	0
18978	6657	6027	hola , tengo un problema con mi dirección de envío . ¿ por qué no está de acuerdo eso ?	¿ por qué no recibí la información de envío de mi pedido ?	0
18979	10403	2862	hola , necesito restablecer mi contraseña antes de poder agregar una tarjeta	¿ por qué no puedo restablecer la contraseña ?	0
18980	2092	9388	cómo eliminar el detalle de pago ideal	¿ cómo encuentro la página de detalles de la disputa ?	0
18981	5480	10457	¿ puedo hablar le a un ser humano ?	¿ cómo puedo saber cuánto dinero se devuelve ?	0
18982	3450	4068	compré algo en la tienda roy wang	puedo preguntar te algo	0
18983	10586	5131	¿ puedes hablar con mí ?	¿ puedes ganar dinero para mí ?	0
18984	9784	964	por qué los comentarios no se muestran	¿ por qué no puedo ver mis comentarios ?	1
18985	10603	3925	quiero pedir mi orden	quiero preguntar te sobre este vendedor	0
18986	3817	8257	hola , no puedo abrir mi cuenta	no puedo abrir mi carrito de compras	0
18987	8279	13350	la orden ha sido cancelada con tarjeta de crédito	pagué un pedido pero luego fue cancelado . el vendedor no ha reembolsado el dinero .	0
18988	8350	8961	estoy tratando de completar mi compra ¿ aceptas descubrir tarjeta de crédito	estoy tratando de hacer mi pago en mi tarjeta de crédito	0
18989	1940	10807	¿ alguna vez puedo denunciar abuso de uso de la tarjeta ?	¿ cómo informo abuso a comentarios ?	0
18990	5136	2793	¿ podrías conectar me con una persona real ?	¿ me podría ayudar ?	0
18991	5929	12698	pero estoy después de este período	¿ cómo puedo extender el período de recepción de el envío ?	0
18992	7190	13534	no puedo obtener ayuda de ti	cómo obtengo ayuda personal	0
18993	11354	2994	el vendedor se niega a reembolsar o reenviar	¿ qué puedo hacer si el proveedor se niega a reembolsar dinero ?	1
18994	538	2961	cómo eliminar la tarjeta	cómo eliminar mi pedido ?	0
18995	3171	6021	hola , mi cuenta está desactivada y no puedo hacer una disputa y mis productos no me llegan	hola , tengo que preguntar sobre mi pedido , ¿ me pueden ayudar ?	0
18996	11440	8235	lo he intentado tres veces y no recibo ninguna ayuda	intento iniciar sesión en mi cuenta varias veces pero no pude	0
18997	9986	971	¿ dónde puedo encontrar la función de búsqueda de fotos ?	¿ puedo buscar por país ?	0
18998	9861	1943	bien , gracias , gracias , te agradezco que tengas un buen día , gracias .	tengo un día maravilloso .	0
18999	2462	4666	todos mis pedidos tienen esta nota , y parece que no está enviando .	¿ cómo puedo pagar todos mis pedidos con un solo pago ?	0
19000	11489	8582	¿ cómo cambio el tamaño , el envío , etc. de mi pedido ?	quiero cambiar el tamaño en una orden	1
19001	13391	8773	proceso de recuperación de contraseña	activar una nueva contraseña	1
19002	8937	12942	¿ cómo puedo obtener la dirección de vendedores ?	¿ cómo puedo salvar a los vendedores ?	0
19003	9245	5611	no quiero cancelar el pedido , quiero que responda con el producto es posible ?	quiero cancelar la orden de preventa	0
19004	10565	4305	el robot no me ayudará	entonces nadie me ayuda	1
19005	4585	3974	sobre mi orden	se trata de mi orden	1
19006	3656	4304	¿ cómo cancelo mi cuenta ?	¿ cómo cancelo los comentarios ?	0
19007	10294	9863	quiero cambiar mi contraseña	olvidé mi contraseña	1
19008	4433	1925	hola , deseo saber el estado de mi disputa	¿ cuál es el estado de mi disputa ?	1
19009	5542	13237	hola , hice un pedido el NUMs de abril	hice una orden duplicada .	0
19010	12250	9580	cómo cambiar su dirección de correo electrónico	necesito cambiar la dirección de correo electrónico .	1
19011	8147	6668	eva , no he recibido información de envío y seguimiento en mi pedido . también he enviado un mensaje a el vendedor NUMs veces en los últimos días y no he recibido una respuesta .	me han cobrado NUMs veces por el mismo pedido .	0
19012	9132	6390	¡ hola ! buenas noches . necesito tu ayuda . no puedo emitir un ticket para pagar una cuenta	necesito ayuda con mi cuenta	0
19013	9086	12546	pero tengo una nueva dirección de correo electrónico	¿ por qué no recibí mi correo electrónico de confirmación ?	0
19014	2473	2895	el número de seguimiento no se actualiza	cómo ver el número de seguimiento	0
19015	5144	9774	necesita tener una cuenta de desarrollador a través de api	tengo un problema con mi cuenta	0
19016	10784	6739	olvidé la pregunta de seguridad	olvidé mi cuenta pero tengo pedidos	0
